{'session': 'coco_cls', 'data_root': '/dataset/coco/JPEGImages/train2014', 'dataset': 'coco', 'saliency_root': None, 'train_list': 'metadata/coco/train.txt', 'val_list': 'metadata/voc12/val.txt', 'save_root': '/log', 'batch_size': 16, 'iter_size': 1, 'crop_size': 321, 'resize_size': [256, 448], 'network': 'network.resnet38_cls', 'weights': 'pretrained/ilsvrc-cls_rna-a1_cls1000_ep-0001.params', 'max_epoches': 15, 'lr': 0.01, 'num_workers': 8, 'wt_dec': 0.0005, 'loss_type': 'mse', 'eval': None, 'num_sample': 21, 'max_iters': 256500, 'tau': 0.5, 'lam': 0.5, 'num_classes': 80, 'network_type': 'cls', 'log_folder': '/log/coco_cls'}
Session started:  Wed Aug 25 09:00:26 2021
Iter: 4950/256500 Loss:0.0803 Rem:15:10:20 lr: 0.0094
Iter: 5000/256500 Loss:0.0823 Rem:15:09:43 lr: 0.0094
Iter: 5050/256500 Loss:0.0802 Rem:15:09:05 lr: 0.0094
Iter: 5100/256500 Loss:0.0836 Rem:15:08:28 lr: 0.0094
Iter: 5150/256500 Loss:0.0802 Rem:15:07:57 lr: 0.0094
Iter: 5200/256500 Loss:0.0851 Rem:15:07:18 lr: 0.0094
Iter: 5250/256500 Loss:0.0828 Rem:15:06:41 lr: 0.0094
Iter: 5300/256500 Loss:0.0825 Rem:15:06:04 lr: 0.0094
Iter: 5350/256500 Loss:0.0841 Rem:15:05:26 lr: 0.0094
Iter: 5400/256500 Loss:0.0804 Rem:15:04:49 lr: 0.0094
Iter: 5450/256500 Loss:0.0830 Rem:15:04:12 lr: 0.0094
Iter: 5500/256500 Loss:0.0826 Rem:15:03:35 lr: 0.0094
Iter: 5550/256500 Loss:0.0807 Rem:15:02:57 lr: 0.0093
Iter: 5600/256500 Loss:0.0794 Rem:15:02:19 lr: 0.0093
Iter: 5650/256500 Loss:0.0800 Rem:15:01:42 lr: 0.0093
Iter: 5700/256500 Loss:0.0814 Rem:15:01:05 lr: 0.0093
Iter: 5750/256500 Loss:0.0840 Rem:15:00:28 lr: 0.0093
Iter: 5800/256500 Loss:0.0834 Rem:14:59:51 lr: 0.0093
Iter: 5850/256500 Loss:0.0795 Rem:14:59:14 lr: 0.0093
Iter: 5900/256500 Loss:0.0832 Rem:14:58:36 lr: 0.0093
Iter: 5950/256500 Loss:0.0809 Rem:14:57:58 lr: 0.0093
Iter: 6000/256500 Loss:0.0835 Rem:14:57:21 lr: 0.0093
Iter: 6050/256500 Loss:0.0788 Rem:14:56:43 lr: 0.0093
Iter: 6100/256500 Loss:0.0802 Rem:14:56:06 lr: 0.0093
Iter: 6150/256500 Loss:0.0802 Rem:14:55:29 lr: 0.0093
Iter: 6200/256500 Loss:0.0804 Rem:14:54:51 lr: 0.0093
Iter: 6250/256500 Loss:0.0796 Rem:14:54:14 lr: 0.0093
Iter: 6300/256500 Loss:0.0809 Rem:14:53:36 lr: 0.0093
Iter: 6350/256500 Loss:0.0806 Rem:14:52:58 lr: 0.0093
Iter: 6400/256500 Loss:0.0784 Rem:14:52:20 lr: 0.0092
Iter: 6450/256500 Loss:0.0809 Rem:14:51:43 lr: 0.0092
Iter: 6500/256500 Loss:0.0822 Rem:14:51:06 lr: 0.0092
Iter: 6550/256500 Loss:0.0788 Rem:14:50:28 lr: 0.0092
Iter: 6600/256500 Loss:0.0786 Rem:14:49:50 lr: 0.0092
Iter: 6650/256500 Loss:0.0799 Rem:14:49:12 lr: 0.0092
Iter: 6700/256500 Loss:0.0800 Rem:14:48:34 lr: 0.0092
Iter: 6750/256500 Loss:0.0817 Rem:14:47:56 lr: 0.0092
Iter: 6800/256500 Loss:0.0795 Rem:14:47:18 lr: 0.0092
Iter: 6850/256500 Loss:0.0802 Rem:14:46:40 lr: 0.0092
Iter: 6900/256500 Loss:0.0815 Rem:14:46:03 lr: 0.0092
Iter: 6950/256500 Loss:0.0784 Rem:14:45:25 lr: 0.0092
Iter: 7000/256500 Loss:0.0796 Rem:14:44:47 lr: 0.0092
Iter: 7050/256500 Loss:0.0828 Rem:14:44:09 lr: 0.0092
Iter: 7100/256500 Loss:0.0799 Rem:14:43:31 lr: 0.0092
Iter: 7150/256500 Loss:0.0787 Rem:14:42:53 lr: 0.0092
Iter: 7200/256500 Loss:0.0821 Rem:14:42:15 lr: 0.0092
Iter: 7250/256500 Loss:0.0786 Rem:14:41:37 lr: 0.0091
Iter: 7300/256500 Loss:0.0766 Rem:14:40:59 lr: 0.0091
Iter: 7350/256500 Loss:0.0784 Rem:14:40:21 lr: 0.0091
Iter: 7400/256500 Loss:0.0806 Rem:14:39:43 lr: 0.0091
Iter: 7450/256500 Loss:0.0790 Rem:14:39:05 lr: 0.0091
Iter: 7500/256500 Loss:0.0753 Rem:14:38:27 lr: 0.0091
Iter: 7550/256500 Loss:0.0777 Rem:14:37:49 lr: 0.0091
Iter: 7600/256500 Loss:0.0778 Rem:14:37:11 lr: 0.0091
Iter: 7650/256500 Loss:0.0779 Rem:14:36:34 lr: 0.0091
Iter: 7700/256500 Loss:0.0806 Rem:14:35:55 lr: 0.0091
Iter: 7750/256500 Loss:0.0788 Rem:14:35:18 lr: 0.0091
Iter: 7800/256500 Loss:0.0791 Rem:14:34:40 lr: 0.0091
Iter: 7850/256500 Loss:0.0766 Rem:14:34:02 lr: 0.0091
Iter: 7900/256500 Loss:0.0759 Rem:14:33:24 lr: 0.0091
Iter: 7950/256500 Loss:0.0790 Rem:14:32:46 lr: 0.0091
Iter: 8000/256500 Loss:0.0761 Rem:14:32:08 lr: 0.0091
Iter: 8050/256500 Loss:0.0777 Rem:14:31:30 lr: 0.0091
Iter: 8100/256500 Loss:0.0755 Rem:14:30:52 lr: 0.0090
Iter: 8150/256500 Loss:0.0743 Rem:14:30:14 lr: 0.0090
Iter: 8200/256500 Loss:0.0755 Rem:14:29:36 lr: 0.0090
Iter: 8250/256500 Loss:0.0755 Rem:14:28:59 lr: 0.0090
Iter: 8300/256500 Loss:0.0773 Rem:14:28:21 lr: 0.0090
Iter: 8350/256500 Loss:0.0784 Rem:14:27:43 lr: 0.0090
Iter: 8400/256500 Loss:0.0790 Rem:14:27:05 lr: 0.0090
Iter: 8450/256500 Loss:0.0789 Rem:14:26:27 lr: 0.0090
Iter: 8500/256500 Loss:0.0763 Rem:14:25:49 lr: 0.0090
Iter: 8550/256500 Loss:0.0775 Rem:14:25:11 lr: 0.0090
Iter: 8600/256500 Loss:0.0783 Rem:14:24:33 lr: 0.0090
Iter: 8650/256500 Loss:0.0768 Rem:14:23:55 lr: 0.0090
Iter: 8700/256500 Loss:0.0775 Rem:14:23:16 lr: 0.0090
Iter: 8750/256500 Loss:0.0756 Rem:14:22:38 lr: 0.0090
Iter: 8800/256500 Loss:0.0780 Rem:14:22:00 lr: 0.0090
Iter: 8850/256500 Loss:0.0777 Rem:14:21:23 lr: 0.0090
Iter: 8900/256500 Loss:0.0755 Rem:14:20:45 lr: 0.0090
Iter: 8950/256500 Loss:0.0747 Rem:14:20:07 lr: 0.0089
Iter: 9000/256500 Loss:0.0783 Rem:14:19:29 lr: 0.0089
Iter: 9050/256500 Loss:0.0749 Rem:14:18:51 lr: 0.0089
Iter: 9100/256500 Loss:0.0781 Rem:14:18:13 lr: 0.0089
Iter: 9150/256500 Loss:0.0749 Rem:14:17:35 lr: 0.0089
Iter: 9200/256500 Loss:0.0763 Rem:14:16:57 lr: 0.0089
Iter: 9250/256500 Loss:0.0761 Rem:14:16:19 lr: 0.0089
